feed_fe_percent,ore_mass_flow,solid_feed_percent,conc_fe,tail_fe,conc_mass,tail_mass,mass_pull_pct,fe_recovery_percent
36.53609151028912,101.15392813904528,28.043121425970025,54.37566638353681,12.632875288555432,57.545741522523045,43.02270630764302,56.8892801112194,84.6667606811773
36.37753729428034,100.51652904459743,28.025204584565934,54.32401008217649,12.630557797114513,57.1583980225209,43.07875726532087,56.86467545766598,84.9182609007357
36.64323034227144,99.77100763723621,27.974071207214283,54.28849851210859,12.628499090744892,56.93902504115336,43.01970308061455,57.069710319235824,84.55119417182502
36.4988424531061,102.22205043263783,27.890344026806236,54.327687545913015,12.62831337908672,57.302504003855404,43.010909340583844,56.056891601500936,83.43939388308702
36.60398471486444,102.0379139021576,28.047458090359,54.36016925902338,12.6297812197648,57.587389752304816,43.10486844519522,56.43724724470982,83.81432613509764
36.453576247849156,99.00055790851191,28.20671010140796,54.33785415939897,12.631144497932329,57.44053759728069,43.17852852565181,58.020418077201604,86.48547934806132
36.33311027748952,102.34422159326468,28.14590840535302,54.40090255963014,12.626667697926536,57.33025952010212,43.196993140938915,56.017094690449085,83.87337298278936
36.48992518658744,100.76531729907455,28.185514956642567,54.40222465208012,12.627165188193263,57.86603656693137,42.92784024651131,57.42654131201036,85.61627861589261
36.23195122764777,101.1376855793718,27.882083289799198,54.42322286281855,12.629820130614657,58.16879766727727,43.29967215166376,57.514463905372835,86.39122048080907
36.558108707823386,102.05626698016079,27.78905928657572,54.390083300196046,12.634287345325781,57.36422127454885,43.41079006119321,56.208425971234234,83.62524974094464
36.28704094795528,102.5347126565204,27.822397411179207,54.33884741550527,12.629801723935966,57.824954360482835,43.006674630150826,56.395490719508665,84.45069879148144
36.628746187263545,101.84237660743155,27.825913078433633,54.34843687108017,12.627035496703703,57.71820070086457,43.44494942877458,56.674051238365166,84.0909508670999
36.404365896542764,101.04120841558397,27.79096287690302,54.29930730528011,12.627324429060131,57.559919118627676,43.32366644088027,56.96677625022346,84.96938247991227
36.67005570267339,99.38785822923312,27.945213734730853,54.364446803249294,12.625719764460314,57.95805768597967,43.49549210842225,58.31502833304075,86.45376165628363
36.28345980854624,98.71634369231845,28.010721625025557,54.32945187892265,12.630714872419905,58.10518102718963,43.580733199425104,58.86075076716101,88.1358156922098
36.381578883312706,101.63192847170816,27.86042233578402,54.40094731010624,12.629275119021136,58.2197088356225,43.87309781971498,57.28486088092822,85.6573792040546
36.59088364532478,102.1094899300539,27.89985381885764,54.385959883142306,12.635186273856934,57.890203210049116,43.72103204624047,56.69424384521412,84.26609483547867
36.74524195513009,99.96272039074012,27.90015125713804,54.43877915885682,12.633984795201519,57.458131136456714,43.6208148732687,57.47955929156491,85.1570670902891
36.84008594393649,100.53584262679229,28.029791750574034,54.36355640545036,12.634863063126996,56.782762584202715,43.09622499539374,56.48011803610268,83.34562756761238
36.541727007320084,100.26924681186426,28.084070984278327,54.35244624950792,12.63460997569169,57.33579658633799,42.8931936058004,57.18183631509416,85.05270383476191
36.8660952353859,100.25574800494621,28.348099716331564,54.39735923046641,12.630666764364845,57.902029729237896,43.24732038806478,57.75432419733305,85.21875453355857
36.46930539400878,101.92193021194,28.275623213673853,54.465024911056254,12.633248387140867,57.671799159297265,43.411448167169496,56.58428862107745,84.50571394287299
36.714477924345914,101.03548047693809,28.214323145152296,54.52770763757305,12.642645233211816,57.80181127570151,43.04049134809198,57.20941891189907,84.96643953296936
36.33113527177014,100.53180606390661,28.23188565591842,54.482977776968006,12.645946438650938,57.59296801722085,42.85862796750638,57.288305335537125,85.91081569921315
36.57109537145083,103.0,28.071797012277127,54.53069017044185,12.640795841137496,57.73140763778325,42.86966716984709,56.04991032794491,83.57530074311684
36.057481085918546,99.10804153212392,28.02606606793234,54.45544779719501,12.641943633447623,57.996506072612696,42.668097826827704,58.518466489739154,88.37692487477646
36.27502648491229,100.95871470175062,27.93959104439681,54.47962556750463,12.63753723834354,58.03754433276785,43.081526109190264,57.4864136337519,86.33593393207055
36.56327691812485,99.23427836083738,27.938684288759312,54.38358881077206,12.639472129237792,57.65790563803034,43.02959768203394,58.10281143817429,86.42112174680724
36.239598502927926,100.04705210550652,27.8850318130214,54.40065080662897,12.63589890457032,58.32098355934582,43.12290661477553,58.29355521424291,87.50669081586985
36.56524865052605,100.33692842472398,27.93835537383613,54.27451588100244,12.637870348564519,57.16776467428345,43.49500324167684,56.97579701891369,84.57029322269669
36.666373052552096,101.07169782383217,27.882644892155223,54.261490542155315,12.638787662905544,57.27011295122273,43.327708450521,56.66285833156227,83.8537028749166
36.42728649067261,100.0386545757391,27.896341942878397,54.33225571824943,12.634834259713328,57.02689476558627,43.435435543465836,57.004859778888076,85.0242473998867
36.36442417996753,100.02663972139929,27.8894690016642,54.29005736507658,12.637657574152264,56.91208859767143,43.02508814239155,56.89693141365808,84.94394562820995
36.48083675154281,100.21102221947842,27.866302712137166,54.34964299389328,12.633004770516429,57.16909865448263,43.118705447957545,57.04871319371737,84.99194293311878
36.41852586751999,99.49117470347115,27.874121148496403,54.42118415008818,12.634471426793914,57.56778634048335,43.03208639190446,57.86220387090763,86.46504978382431
36.60550221232394,101.28087624544105,27.9143299227058,54.39658640005425,12.63510182067419,57.308770851667795,43.06256031083931,56.58399983900952,84.08507601535044
36.67106204079093,100.98539457034839,27.97898526397843,54.36478393849488,12.634333699556523,57.12709069462122,43.03186818669245,56.56965637226419,83.86441447297422
36.62315352429876,101.18474465146154,28.042869709902835,54.37970934676608,12.63573567931199,57.16913445513511,43.05243526883087,56.49975661060221,83.8933856585853
37.010632025775735,100.71057289565194,28.249307242722644,54.37144421339448,12.635377508624119,56.947574893892664,43.03052224174692,56.54577593645216,83.07006212946378
36.592454942679495,100.60922071235626,28.311609554674078,54.41447720824276,12.631034140313314,57.48038900874098,42.919954378861085,57.13232703896847,84.95810713945436
36.995589717253424,101.99859683644073,28.506854398004105,54.45483597430324,12.63233914042699,57.714429902551714,43.064837188440535,56.583552806220816,83.28690285666931
36.559838980012664,101.84835852033854,28.58982473593078,54.461429830340435,12.634416539598599,57.86535338394789,43.05320659908445,56.815204706900126,84.634871781927
36.769393394759156,102.24026485984244,28.549276112726872,54.56245681867104,12.634683410455057,58.084748541211454,43.10123209368154,56.81200906593678,84.30388715316543
36.973692120356915,101.18189889126734,28.692020565108834,54.50382727302832,12.64198070726978,57.88639223451515,42.81173088680462,57.21022521698407,84.33499752546348
36.960868443758585,102.15126427270528,28.694578613780187,54.57042832186356,12.64293126477018,58.48276214491253,42.85733667752662,57.25113884913421,84.5277532822503
36.66961857559846,100.35169248680913,28.548133232490365,54.48789819806986,12.647601131571122,58.4456040396732,42.883223387361696,58.240775607601904,86.54078159393156
36.83917634476778,100.54294337271544,28.897997633869018,54.499610429581466,12.642292452688253,58.6787326263328,43.11517722008793,58.361860771082796,86.34011374744638
36.80323725578396,101.91759565020735,28.445056842441097,54.55146026435785,12.6404822486248,58.64295047871526,43.20402156457213,57.53957410846353,85.28781772078
36.614201581979046,101.5333823094559,28.723215217884952,54.580167854989455,12.647799595861853,58.898763967319354,42.941816979404415,58.00926023305938,86.47341806908277
36.81257450300338,100.36221115460046,27.841617391619916,54.525922526147355,12.650916878200954,58.29490567730526,42.964679411644994,58.08451707735527,86.03342528706231
37.027375678533666,99.57084771132119,28.52662892227883,54.520752323783,12.64710058358752,58.1974354235621,42.83799844825874,58.44826750123677,86.06182473894786
36.75917681900508,100.38502561569088,28.648396856026746,54.53091681463569,12.6468289831839,58.47832015114099,42.67340667935781,58.254027224156445,86.41775435612101
36.76442438397667,99.8717242951683,28.410528238698287,54.47353727054506,12.646301784046187,58.40106153529602,42.87548338441182,58.476072128977364,86.64350245998267
36.773473872954014,102.26103338390288,28.776650631065284,54.538930628027714,12.641465227764044,58.073314477698844,43.01469005340891,56.789289679562614,84.22449129905483
36.37460897626121,101.26510606056756,28.54410614509491,54.60092654032475,12.644837755717592,57.89454704510976,42.84883742052969,57.17126984539227,85.81822301052276
36.72162261492638,99.7075765657326,28.495185980488653,54.558012486353704,12.64911098394097,57.87404040026222,42.4347668698092,58.04377399756431,86.23673794923768
36.448594467423646,99.40280763786023,28.481321707510904,54.54704229929458,12.646633574164035,57.698009400063526,42.47506894917045,58.044647602174656,86.86655532995282
36.52681422569516,99.64688183413642,28.400078312625297,54.521833722642796,12.642702749434026,58.335118971019426,42.422851010059205,58.541840845676454,87.38261411694864
37.03311946745773,99.84490983000455,28.675101304379993,54.41127075239555,12.645093498889832,58.068439732281874,42.78366510667102,58.1586380629207,85.45014429618593
36.59424296805509,100.21732921244474,28.64344204468516,54.43817815532033,12.637719485818028,57.72359242665932,43.066865298484444,57.59841424659654,85.6843175839801
36.51008715159727,101.48238255222466,28.58759409759423,54.38224809558176,12.64102291179879,57.279535913479776,42.75935119273918,56.44283714368127,84.07233759867664
36.863085571188364,99.37797894027852,28.63762310800952,54.37259882805033,12.635095129262632,57.169544837617835,42.6793416280812,57.527377239150766,84.85217544293114
36.484950334140905,102.62485783582272,28.49585119297755,54.49179543264636,12.635822310151806,57.538967998418336,42.64100264653925,56.067281564928514,83.73882407732786
36.58379678064974,99.3691688928707,28.528923219581035,54.44623180470542,12.64448538081464,57.536245429283326,42.34746765664194,57.90150614152042,86.17254365709401
36.90195441098887,98.8883546748022,28.675650152915676,54.399996495203325,12.639591290992234,57.83607377382683,42.48760877983131,58.48623325165312,86.21903459292454
36.687710981589895,101.97911494734187,28.691289937617764,54.462593997048174,12.631567983266207,57.62074724455045,42.84547196900757,56.50249786370828,83.87747609858842
36.399822065264146,101.59940833480998,28.685491151435173,54.40732707510658,12.639526355963042,58.177294845793526,42.48175790900626,57.26145043490458,85.58949703163196
36.79109597438954,100.08216140124658,28.843533631247578,54.39767435391174,12.633021462747962,57.591108693589646,43.068948525581206,57.54382987663206,85.08174154107587
36.62262209215951,100.63707251654772,28.684492827387366,54.47076883317645,12.633479701747298,57.38651087555388,42.775322619707765,57.02323153936919,84.81367760848168
36.979936519848025,100.6534190462633,28.687580377284807,54.45710389733938,12.640239755288512,58.03436309223875,42.32995553536457,57.65761723957379,84.90730779927794
36.5868773128192,100.37497090748302,28.93882820652197,54.37018316759347,12.638058145526143,58.04411052935503,42.732848911636935,57.827275071247676,85.93462379487998
36.88934052336286,98.93204314543249,29.027235647185478,54.4149242569806,12.634567781137372,57.896989223423866,43.071474518595984,58.52197870644792,86.3249110312286
37.019086331100546,97.73796076852575,29.189288003653573,54.4056687735265,12.640027901878206,57.85405876965266,42.763482420745106,59.19302829191339,86.99394312836574
36.53295458088203,99.37153314085968,29.2418005971834,54.49498847601632,12.639057765205312,58.080671105424884,42.78950816237892,58.447997398908214,87.18492608223191
36.64762558398583,102.03056152424675,29.317000691786212,54.431154446779274,12.648143764376606,57.87362255451117,42.60476959683194,56.72185048276733,84.24654407852739
36.74719131037473,102.0643305425424,29.23376287254101,54.470964274941096,12.642339671634813,57.5652732967111,42.647947641437604,56.40097082958554,83.60408394703568
36.5106844456891,99.93882126207374,29.055399661658626,54.52462801534837,12.643778832133306,57.16512794618197,42.24260241855588,57.20012225907234,85.4219918349576
36.70839996327858,99.23671413434096,28.981684080669037,54.41769031713747,12.645025336706976,57.119676860433074,41.71359231618798,57.55901669931125,85.32730243855366
36.60795745226713,100.46954181072273,28.97109232531628,54.38066711823847,12.640321005580251,57.94749610065871,41.956806920349436,57.67667997314804,85.67799332138623
36.59404673194497,100.62566014807766,29.10652773001274,54.38956822660828,12.637688892587473,58.42904662458708,42.49782327993816,58.06575235243642,86.30286839649352
36.637319498663814,100.78256121689714,29.199928351123184,54.34045737022048,12.639643833295747,57.882207895337686,42.77111916080849,57.432761378992616,85.18424830405552
36.63058104311873,97.6457406631844,29.173724427735593,54.36575838167413,12.633520581181074,57.53246243869251,42.70125788379889,58.919582203941545,87.44627245410334
36.63665570780392,103.0,29.14281201654173,54.35722823487636,12.636963226292654,57.644158487875714,42.43156591233836,55.965202415413316,83.03468813223797
36.48613481519614,101.29839140753379,29.158532783956037,54.341805836847,12.633478902239002,57.7493440401961,42.5491164795573,57.009142235896505,84.9084112087971
36.483599728846876,99.96028444858283,29.170253130894547,54.33383051498277,12.629269906080635,57.881764865092094,42.641622344558904,57.90476206064128,86.23566619512215
36.553447248849835,99.43239648800765,29.156210837571457,54.328595701527874,12.636104359135512,57.03937762879103,42.69443617053813,57.3649832885909,85.2603302581488
36.55741909271587,101.13282170692739,29.079563559123656,54.327255047094084,12.63961553410938,58.156127917227884,42.17540037893659,57.50470216855851,85.45659673609015
36.476430868022796,100.63301387345498,29.240359130212603,54.28953387513484,12.646292560745998,58.12844444402214,42.82195096868604,57.762797919495966,85.97100373441845
36.60819542649868,100.22188192709272,29.24555959642815,54.264009307775304,12.638115169311972,57.72908468627759,42.97848408036577,57.60127786092972,85.3818725990174
36.60819542649868,100.58089997213582,29.21880067995875,54.26722880478481,12.634531392782705,57.423815680456876,42.83351551356745,57.09216729653954,84.6322433965079
36.402596614789815,100.00203584843311,29.241889009748103,54.27825234140603,12.634702541323746,57.75614060094133,42.616988138485794,57.75496479739546,86.11579515644817
36.48080806467919,100.50996917975925,29.299420580049695,54.25018990240373,12.629571217913881,57.735350222739555,42.79505815807572,57.442411627329726,85.4219493633381
36.37256065694806,100.82805816805279,29.281261242953942,54.271420709171565,12.631567626259072,57.70028379561103,42.846473104259665,57.22641578541604,85.38741377217316
36.82653797169918,100.43865785236478,29.328720286540115,54.28611659025946,12.630414141813727,57.7860703377295,42.72571954357238,57.53369427005835,84.81060145846288
36.532490211985646,100.38083765474227,29.38318290010284,54.236360209390426,12.627707501443643,57.51913229156736,42.718771022203825,57.30090885414124,85.069282572997
36.56420299501131,101.47886805513497,29.36861778713087,54.22294859039411,12.62699409102122,57.592493459853955,42.73171709754718,56.75318868216297,84.16224011976192
36.44832673411164,98.48356122741879,29.437452152878045,54.18672990178099,12.627906468274634,57.64656696467563,42.77854937007697,58.53420230362898,87.02119670351053
36.540950062640455,99.28075267986182,29.493862838143354,54.28701070878832,12.624044971845674,57.86924322524807,42.92391117360969,58.288481566867,86.59620008771239
36.32920061197684,100.10437598159993,29.512108212440882,54.2645258207928,12.633990288357849,57.77325466263995,42.683422503999104,57.71301613553755,86.20529495631793
36.52796892724093,99.34762225432492,29.589588055569937,54.26105819741099,12.633139088856092,58.06218698683227,42.691817941795485,58.443459107854636,86.81577511812783
36.39274658281306,99.68321931566993,29.64414092772793,54.225458890714464,12.631480029446116,57.266630056714234,42.873455776093344,57.448616176175285,85.59885876436731
36.515720858275685,101.37117590809558,29.569767610588695,54.2248131635166,12.630907092379655,57.17702182679552,42.51471924473053,56.403628856621864,83.75779430358696
36.52796892724093,99.93860985574648,29.597780915368133,54.16280425447176,12.625989446783981,57.22234797660928,42.38081084400323,57.25749843749601,84.90005798428236
36.35708636132906,100.38083765474227,29.643651638025766,54.175548771982605,12.624123114096104,57.17201433332122,42.57076543199225,56.955107836381224,84.86857807410406
36.828390364361454,99.67983055183788,29.67187318489693,54.14467232122007,12.62521402648858,57.15487733032039,42.42708882045038,57.33845755345395,84.29833519523623
36.708767373268095,100.17273134629144,29.747197200671042,54.16289450536617,12.62301144879078,57.70827248700546,42.47641805707538,57.6087640932054,85.00033194895646
36.79526313749128,100.16769512586052,29.88915426054971,54.175396618686854,12.624175462157808,57.584606196226225,42.740205643462744,57.488201284726856,84.64258276554142
36.80628344717406,100.70040626798809,29.97608265216438,54.135174842268846,12.625668436503432,57.53657247610206,42.63081577131139,57.136385649709645,84.03696155417767
36.67609485511807,100.63715070141326,30.203147111295674,54.24015759524234,12.622236648140271,57.63044250000071,42.739767074416804,57.26557449046638,84.68987217464174
36.47368665044018,100.04434352985658,30.306238879174067,54.268039289379914,12.628619072903064,57.745059501848,42.412996638384186,57.719464653806185,85.8789572223549
36.374317451408714,99.01254581836541,30.367092632701063,54.30060879346454,12.63137379136024,57.87100243262425,42.37135422347251,58.448151145195595,87.25305139474548
36.786701988839276,99.79240290711631,30.46650213461401,54.320170795978164,12.63714765541217,58.10478703711885,42.287769031383974,58.225661818366056,85.97747891730224
36.606149248409075,99.64039953421715,30.552827624354972,54.28681279752503,12.639412357417651,58.13555381176056,42.31862969596342,58.34536401251225,86.52600502327796
37.07380047618524,100.01194240346513,30.71187633994507,54.2034963369385,12.636364717002085,57.854261393610344,42.382046537233244,57.84735302931768,84.57532672002024
36.57661996120761,101.02678364662371,30.206990707468066,54.11960928426984,12.631034748922502,57.355091361064716,42.41926654438457,56.77216406461486,84.0014014596766
37.03536783523448,100.77701194423793,30.075578147178373,54.179786482627605,12.62821113347341,57.610154917334526,42.30983235499363,57.1659685139419,83.62924818074445
36.67797743433055,101.2356969351775,29.777618366717437,54.16332245084775,12.63513902372669,57.582802130797575,42.15039572104294,56.87993847433932,83.99608331964318
36.985484682454505,100.0592549365903,30.03120411698601,54.27740227744478,12.633744463624602,58.00440354385841,42.123126749756935,57.97005342545979,85.07293974469106
37.07827931221846,101.98896439765001,29.377137384042545,54.233816786119846,12.638237575341382,58.12983827717109,41.899297873418995,56.99620407020281,83.36745249203233
36.58952495381317,101.17458799659964,29.750189776194997,54.3407603299199,12.632926335206513,58.41422620498635,42.26271985788606,57.73606531212124,85.74644495873994
36.67272908436054,100.62075354310733,29.79944780597696,54.32013712610457,12.640603940963427,58.4281805326644,42.18591900519866,58.06772308421737,86.0106885767745
36.52183257600392,101.09812223383464,29.83037140185948,54.37949592375665,12.636925671668903,58.320976984560545,42.43910361754716,57.68749774567246,85.89429465195136
36.40033425806566,99.76620755796733,29.979828090490606,54.47331672231179,12.643117871350235,58.82691701625306,42.19176106862484,58.96477219711169,88.24113230884704
36.66363391384377,98.24544415922709,30.185039409141172,54.377383367576506,12.65331533166956,58.55383737052751,42.38523868574133,59.59954466247706,88.39460093509166
36.468140525595416,99.65373503678346,30.248177806447032,54.33916668773941,12.645323164353043,58.318604980615106,42.597151846598145,58.52124354304329,87.19928029857516
36.55561355297573,100.92279056145496,30.339013642702128,54.27205642322424,12.641312943288463,58.2387417078445,42.57224730735085,57.7062340268734,85.67318900391744
36.748807925460575,100.18419906499142,30.46116130509158,54.18928856813796,12.636059287420236,57.74781306651006,42.72516251210497,57.64163770880471,84.99756905525075
36.43245126881803,99.91433798405772,30.419888275571385,54.20335065731567,12.630143643848509,57.25563790999388,42.63522943739112,57.30472629376733,85.25663427651483
37.13349082408978,99.16953609443634,30.049900432839458,54.15282732757886,12.63066272721883,57.2894487591911,42.15470942420707,57.769201123050514,84.24647141548164
36.9492105002449,100.16769512586052,29.997998329670803,54.143278355433154,12.630203914282454,57.7411948134142,42.227945259285434,57.64452775005204,84.46902300166526
37.21992433929677,101.43651561348081,29.121256404330815,54.18483668026656,12.628178104125272,57.887739811937585,42.4370721070072,57.067949802728016,83.0796299194436
37.33743334259939,99.83375248535012,28.87429841110863,54.124257187856344,12.635581264771496,57.67270312254145,42.317423001808535,57.76874222072791,83.7414353762319
36.67609485511807,99.66567097050017,29.11422753713517,54.29923134637313,12.63067603359886,57.780913784200365,42.37544323060182,57.974740170367,85.83203422262211
37.38458038367227,99.50162285526109,29.050137952266585,54.35658852084501,12.643353801724354,58.00275008530606,41.91918007142483,58.29327042201021,84.75749309861054
37.092022743011235,101.5356203165791,28.748866658484513,54.51213524359693,12.647982681110314,58.58946191210485,41.929150349768136,57.703357432030344,84.80349659380934
37.567693577793534,101.29423659334462,29.0964888056795,54.65248322682889,12.651171820560556,58.471660150796474,42.06714681843856,57.724567672627344,83.97616851221949
37.66095605408323,99.59926462411937,30.066530804149025,54.54655890881779,12.655027427187198,57.945079078501514,41.82245818403166,58.17821978624257,84.26290846741168
37.49310578452521,101.93059152576083,29.600299549762987,54.67942471311863,12.642862590849354,58.098335757602214,41.99942267580747,56.997938389201906,83.12500167008523
37.765749147323355,100.83070554672294,30.465002680476303,54.69174213114991,12.649011733278451,58.54413472654454,41.687175901953594,58.061812033454785,84.0841694683043
37.71992120679339,100.59047654742785,30.47237237342964,54.81965284993842,12.65352328230972,59.05331026233426,42.04488870159469,58.70666119619281,85.3204005679266
37.58064986755568,101.13336768599795,30.175546737491672,54.875870984577475,12.653143701700648,58.9559188501951,41.91441457393883,58.2952196679965,85.12361986268782
37.99018803199772,100.83761704824946,30.936113793072604,54.88507445204769,12.65558107597531,59.444303984713216,41.42538232899075,58.95052434278559,85.16683083579089
37.79285832033563,100.45040914158581,30.579040856122955,54.92758043202933,12.654739333300443,59.61903565198622,41.66393236129856,59.351710123900666,86.26089627772011
37.848032063685466,102.67203897780935,30.56590200669591,54.94143026586421,12.656703934664716,59.60609811980049,41.402684805534044,58.054849901912675,84.27430208561705
37.858575017564974,101.68158987880481,30.83687725564027,54.926018625147215,12.656052786035229,59.64045672249959,41.23378111981698,58.65413472938964,85.09665498750624
38.015,102.45349736834834,30.625366492982852,54.98883453855214,12.65386212199963,59.89068648702869,41.32743580355959,58.45645880853173,84.55747839358253
37.964038639214856,101.92746536811526,30.444192307334724,54.99397510064748,12.676355414351859,59.75976844432551,41.06462955069796,58.62970125716422,84.92985590222159
37.99303429411088,101.86638514691224,31.078653954616996,55.011211600398454,12.669182229110636,60.38344004841673,40.96335004622525,59.27710103910275,85.82902652831125
37.89912884974556,98.7797769846831,30.067237761505652,55.013299446399046,12.67171401223996,60.4297242666224,41.25567391250698,61.176210466635,88.80165026324917
